order_id,product_name,category,month -year,order_date,revenue,region,customer_id,,
555,Rice,Bakery,2023-10,18-10-2023,328.2776627,Central,1099,,
736,Vegetables,Bakery,2023-10,18-10-2023,494.8080889,North,1062,,
746,Bread,Bakery,2023-10,18-10-2023,211.9890532,South,1458,,
1310,Vegetables,Dairy,2023-10,18-10-2023,346.4796767,North,1768,,
1437,Eggs,Bakery,2023-10,18-10-2023,312.295785,West,1928,,
1758,Rice,Produce,2023-10,18-10-2023,269.4752723,West,1975,,
1945,Rice,Grains,2023-10,18-10-2023,149.1688456,South,1920,,
2199,Bread,Produce,2023-10,18-10-2023,381.4074257,West,1056,,
2566,Vegetables,Produce,2023-10,18-10-2023,343.692521,West,1111,,
2617,Chicken,Bakery,2023-10,18-10-2023,398.7109423,Central,1050,,
2683,Fruits,Meat,2023-10,18-10-2023,89.81975361,South,1378,,
2686,Fruits,Meat,2023-10,18-10-2023,20.48965987,West,1993,,
2726,Chicken,Bakery,2023-10,18-10-2023,381.6366666,Central,1147,,
2858,Rice,Grains,2023-10,18-10-2023,145.8024702,East,1579,,
3056,Vegetables,Meat,2023-10,18-10-2023,413.0472486,South,1561,,
3308,Milk,Bakery,2023-10,18-10-2023,384.9598397,North,1412,,
3855,Vegetables,Bakery,2023-10,18-10-2023,322.5502937,Central,1125,,
4238,Fruits,Meat,2023-10,18-10-2023,333.2947987,North,1400,,
4248,Bread,Produce,2023-10,18-10-2023,61.74235383,South,1417,,
4824,Fruits,Meat,2023-10,18-10-2023,486.7479766,Central,1094,,
252,Eggs,Grains,2023-10,19-10-2023,228.0675161,North,1149,,
597,Vegetables,Dairy,2023-10,19-10-2023,121.0583578,North,1642,,
776,Milk,Bakery,2023-10,19-10-2023,289.8735139,West,1161,,
838,Rice,Meat,2023-10,19-10-2023,246.4312523,East,1857,,
1863,Rice,Meat,2023-10,19-10-2023,37.27557106,South,1907,,
2092,Bread,Meat,2023-10,19-10-2023,348.9980692,South,1027,,
2144,Milk,Dairy,2023-10,19-10-2023,288.7849963,Central,1381,,
2293,Eggs,Bakery,2023-10,19-10-2023,212.5473,South,1078,,
2839,Fruits,Grains,2023-10,19-10-2023,58.25827929,West,1069,,
3327,Rice,Dairy,2023-10,19-10-2023,67.07100799,South,1216,,
3888,Rice,Produce,2023-10,19-10-2023,456.8457421,East,1487,,
4001,Fruits,Produce,2023-10,19-10-2023,185.4113614,East,1308,,
4464,Milk,Meat,2023-10,19-10-2023,409.4493021,Central,1116,,
4756,Vegetables,Grains,2023-10,19-10-2023,135.3240853,South,1811,,
4947,Fruits,Meat,2023-10,19-10-2023,213.2507324,South,1850,,
158,Bread,Bakery,2023-10,20-10-2023,36.64071977,Central,1332,,
258,Fruits,Grains,2023-10,20-10-2023,37.22329154,West,1820,,
291,Eggs,Produce,2023-10,20-10-2023,101.9772949,Central,1726,,
660,Rice,Dairy,2023-10,20-10-2023,331.9473755,Central,1746,,
798,Eggs,Dairy,2023-10,20-10-2023,60.04214233,Central,1427,,
1180,Fruits,Grains,2023-10,20-10-2023,188.1280921,West,1424,,
1709,Vegetables,Meat,2023-10,20-10-2023,466.2029211,East,1866,,
1781,Bread,Meat,2023-10,20-10-2023,53.30871516,East,1411,,
1950,Milk,Dairy,2023-10,20-10-2023,218.6304893,East,1353,,
2379,Bread,Grains,2023-10,20-10-2023,63.78264194,North,1944,,
2632,Bread,Meat,2023-10,20-10-2023,256.7207845,East,1076,,
2680,Vegetables,Dairy,2023-10,20-10-2023,11.63506134,Central,1509,,
3337,Vegetables,Meat,2023-10,20-10-2023,341.5961676,South,1934,,
3838,Fruits,Dairy,2023-10,20-10-2023,209.2501904,East,1303,,
4412,Rice,Grains,2023-10,20-10-2023,465.5626618,East,1096,,
4442,Fruits,Bakery,2023-10,20-10-2023,129.8314218,North,1468,,
4585,Chicken,Bakery,2023-10,20-10-2023,208.2202273,Central,1286,,
4667,Chicken,Meat,2023-10,20-10-2023,274.0581344,North,1281,,
4982,Fruits,Dairy,2023-10,20-10-2023,494.6699837,Central,1821,,
623,Milk,Grains,2023-10,21-10-2023,86.72806555,East,1777,,
1089,Vegetables,Produce,2023-10,21-10-2023,155.8977899,East,1977,,
1405,Eggs,Bakery,2023-10,21-10-2023,242.7278823,Central,1916,,
1458,Eggs,Produce,2023-10,21-10-2023,481.9425204,Central,1013,,
1723,Eggs,Bakery,2023-10,21-10-2023,306.3100892,East,1982,,
2148,Eggs,Bakery,2023-10,21-10-2023,142.6796614,South,1674,,
2211,Rice,Dairy,2023-10,21-10-2023,258.8433122,North,1090,,
2770,Milk,Dairy,2023-10,21-10-2023,438.0800079,East,1796,,
2908,Rice,Dairy,2023-10,21-10-2023,424.7262452,West,1375,,
3527,Fruits,Bakery,2023-10,21-10-2023,203.0381679,North,1930,,
4093,Fruits,Produce,2023-10,21-10-2023,417.9746782,West,1421,,
4191,Milk,Grains,2023-10,21-10-2023,390.2353166,Central,1515,,
4561,Eggs,Meat,2023-10,21-10-2023,348.8449319,Central,1583,,
4882,Chicken,Meat,2023-10,21-10-2023,498.2197711,North,1637,,
270,Chicken,Grains,2023-10,22-10-2023,453.2057072,North,1777,,
1019,Milk,Grains,2023-10,22-10-2023,169.6718976,North,1833,,
1106,Chicken,Bakery,2023-10,22-10-2023,124.9171178,North,1011,,
1801,Chicken,Grains,2023-10,22-10-2023,293.7556289,North,1158,,
2244,Fruits,Meat,2023-10,22-10-2023,198.5118934,Central,1185,,
2489,Vegetables,Meat,2023-10,22-10-2023,359.9885882,East,1611,,
2699,Milk,Meat,2023-10,22-10-2023,58.14846241,Central,1318,,
2743,Chicken,Dairy,2023-10,22-10-2023,172.468041,West,1672,,
2857,Chicken,Meat,2023-10,22-10-2023,297.4925444,South,1134,,
2865,Vegetables,Bakery,2023-10,22-10-2023,351.3436325,East,1057,,
2980,Chicken,Meat,2023-10,22-10-2023,410.1675499,South,1914,,
3864,Bread,Dairy,2023-10,22-10-2023,338.8137903,West,1417,,
3981,Fruits,Bakery,2023-10,22-10-2023,125.008905,Central,1380,,
3985,Milk,Bakery,2023-10,22-10-2023,229.5682372,North,1574,,
4350,Fruits,Grains,2023-10,22-10-2023,432.1089767,North,1331,,
4434,Vegetables,Meat,2023-10,22-10-2023,131.8525805,Central,1439,,
4557,Bread,Dairy,2023-10,22-10-2023,317.9892825,West,1254,,
73,Bread,Grains,2023-10,23-10-2023,328.3119644,West,1677,,
170,Milk,Produce,2023-10,23-10-2023,416.0256761,Central,1088,,
179,Chicken,Dairy,2023-10,23-10-2023,229.0581116,Central,1551,,
1168,Milk,Meat,2023-10,23-10-2023,297.1707329,South,1032,,
1228,Chicken,Dairy,2023-10,23-10-2023,146.6112248,East,1824,,
1326,Milk,Bakery,2023-10,23-10-2023,237.8412483,North,1553,,
1916,Eggs,Produce,2023-10,23-10-2023,11.99271716,West,1061,,
2113,Bread,Produce,2023-10,23-10-2023,166.0918908,West,1127,,
2196,Bread,Bakery,2023-10,23-10-2023,466.4367451,South,1299,,
2560,Vegetables,Produce,2023-10,23-10-2023,143.7833338,West,1970,,
4370,Fruits,Dairy,2023-10,23-10-2023,382.9652995,South,1354,,
176,Rice,Grains,2023-10,24-10-2023,162.590931,North,1043,,
1612,Rice,Dairy,2023-10,24-10-2023,292.1049226,West,1670,,
2054,Chicken,Bakery,2023-10,24-10-2023,78.88177527,West,1449,,
2263,Rice,Dairy,2023-10,24-10-2023,409.3218868,North,1374,,
2274,Rice,Dairy,2023-10,24-10-2023,47.03920945,East,1738,,
2512,Bread,Bakery,2023-10,24-10-2023,411.7539112,North,1584,,
2602,Eggs,Meat,2023-10,24-10-2023,247.6379116,North,1620,,
3038,Milk,Meat,2023-10,24-10-2023,199.080316,South,1776,,
3844,Vegetables,Bakery,2023-10,24-10-2023,187.338506,North,1613,,
4467,Vegetables,Meat,2023-10,24-10-2023,426.5380961,South,1025,,
228,Fruits,Bakery,2023-10,25-10-2023,282.0326794,South,1162,,
950,Chicken,Grains,2023-10,25-10-2023,327.3057422,West,1915,,
1441,Eggs,Meat,2023-10,25-10-2023,169.2695941,Central,1566,,
1676,Fruits,Produce,2023-10,25-10-2023,23.16327101,South,1122,,
2962,Bread,Dairy,2023-10,25-10-2023,188.2049861,West,1776,,
2987,Chicken,Bakery,2023-10,25-10-2023,299.4839259,South,1030,,
3555,Bread,Bakery,2023-10,25-10-2023,15.79519044,West,1123,,
4175,Fruits,Dairy,2023-10,25-10-2023,317.7372669,North,1504,,
4305,Chicken,Dairy,2023-10,25-10-2023,353.8035391,Central,1053,,
4357,Bread,Meat,2023-10,25-10-2023,87.57190974,West,1560,,
24,Chicken,Dairy,2023-10,26-10-2023,143.7060916,South,1920,,
266,Milk,Meat,2023-10,26-10-2023,388.1948058,West,1758,,
303,Rice,Dairy,2023-10,26-10-2023,353.8425196,South,1600,,
339,Fruits,Bakery,2023-10,26-10-2023,191.4598618,South,1402,,
1318,Chicken,Grains,2023-10,26-10-2023,316.4380658,West,1702,,
1643,Chicken,Produce,2023-10,26-10-2023,329.9880916,West,1944,,
2049,Eggs,Grains,2023-10,26-10-2023,129.4838364,Central,1159,,
2325,Bread,Bakery,2023-10,26-10-2023,394.4673264,West,1623,,
2485,Vegetables,Dairy,2023-10,26-10-2023,292.7707712,South,1054,,
2545,Eggs,Dairy,2023-10,26-10-2023,120.0479592,North,1934,,
2877,Bread,Bakery,2023-10,26-10-2023,32.68584469,West,1655,,
3060,Eggs,Dairy,2023-10,26-10-2023,333.9741407,South,1333,,
3109,Eggs,Grains,2023-10,26-10-2023,13.66387908,North,1498,,
3578,Fruits,Dairy,2023-10,26-10-2023,471.5617498,Central,1513,,
3942,Rice,Dairy,2023-10,26-10-2023,9.812310685,North,1696,,
4129,Rice,Meat,2023-10,26-10-2023,130.5709358,Central,1381,,
26,Fruits,Meat,2023-10,27-10-2023,426.3148176,South,1229,,
305,Eggs,Produce,2023-10,27-10-2023,172.7092304,West,1556,,
1376,Vegetables,Meat,2023-10,27-10-2023,239.7809339,South,1861,,
1479,Fruits,Produce,2023-10,27-10-2023,58.27608089,South,1986,,
1786,Fruits,Dairy,2023-10,27-10-2023,240.3936033,East,1352,,
2961,Vegetables,Bakery,2023-10,27-10-2023,492.9722071,North,1117,,
3050,Bread,Bakery,2023-10,27-10-2023,185.0256843,North,1298,,
3102,Eggs,Produce,2023-10,27-10-2023,466.284755,Central,1017,,
3208,Chicken,Meat,2023-10,27-10-2023,20.92932548,East,1232,,
3363,Fruits,Produce,2023-10,27-10-2023,224.7658436,East,1848,,
3624,Rice,Bakery,2023-10,27-10-2023,7.790351366,North,1559,,
4065,Fruits,Meat,2023-10,27-10-2023,256.8139538,South,1682,,
4173,Chicken,Dairy,2023-10,27-10-2023,223.5824391,Central,1928,,
4369,Fruits,Meat,2023-10,27-10-2023,286.1615893,South,1244,,
4497,Milk,Produce,2023-10,27-10-2023,59.89404581,East,1960,,
16,Bread,Grains,2023-10,28-10-2023,215.4943558,North,1552,,
82,Bread,Produce,2023-10,28-10-2023,498.1344373,Central,1854,,
104,Fruits,Dairy,2023-10,28-10-2023,82.87366359,North,1633,,
123,Chicken,Bakery,2023-10,28-10-2023,334.9269886,North,1726,,
356,Rice,Dairy,2023-10,28-10-2023,82.07737334,North,1412,,
1155,Eggs,Dairy,2023-10,28-10-2023,394.1701833,North,1435,,
1460,Milk,Grains,2023-10,28-10-2023,265.5623878,East,1523,,
2278,Rice,Bakery,2023-10,28-10-2023,454.6144533,South,1603,,
2322,Bread,Dairy,2023-10,28-10-2023,470.5012991,South,1073,,
2588,Milk,Meat,2023-10,28-10-2023,159.2578364,North,1771,,
2666,Bread,Grains,2023-10,28-10-2023,332.6118873,East,1127,,
3545,Vegetables,Produce,2023-10,28-10-2023,342.322846,North,1516,,
4329,Eggs,Meat,2023-10,28-10-2023,466.673414,Central,1616,,
494,Bread,Grains,2023-10,29-10-2023,342.9152417,Central,1119,,
498,Rice,Grains,2023-10,29-10-2023,69.11051538,South,1428,,
1046,Eggs,Dairy,2023-10,29-10-2023,432.6193807,West,1416,,
1374,Eggs,Grains,2023-10,29-10-2023,388.1075545,South,1102,,
1951,Eggs,Bakery,2023-10,29-10-2023,426.3062815,East,1337,,
2052,Milk,Meat,2023-10,29-10-2023,258.839079,North,1880,,
2109,Bread,Bakery,2023-10,29-10-2023,475.7116173,South,1629,,
2258,Rice,Dairy,2023-10,29-10-2023,245.3521566,Central,1843,,
2326,Vegetables,Dairy,2023-10,29-10-2023,477.0447276,West,1722,,
2934,Milk,Grains,2023-10,29-10-2023,218.946075,South,1920,,
3122,Chicken,Meat,2023-10,29-10-2023,157.4040261,South,1386,,
3576,Vegetables,Dairy,2023-10,29-10-2023,429.759989,Central,1577,,
3879,Bread,Produce,2023-10,29-10-2023,113.6135412,East,1226,,
4056,Eggs,Grains,2023-10,29-10-2023,490.3244099,East,1940,,
4634,Fruits,Grains,2023-10,29-10-2023,331.2786804,East,1563,,
4846,Bread,Produce,2023-10,29-10-2023,475.2840343,South,2000,,
4998,Milk,Meat,2023-10,29-10-2023,227.8342155,West,1387,,
309,Milk,Meat,2023-10,30-10-2023,42.40835788,West,1833,,
531,Eggs,Grains,2023-10,30-10-2023,128.4643252,South,1704,,
1245,Rice,Produce,2023-10,30-10-2023,302.1001077,Central,1327,,
1731,Chicken,Dairy,2023-10,30-10-2023,176.2861438,East,1494,,
1784,Milk,Dairy,2023-10,30-10-2023,181.8043109,Central,1966,,
1932,Rice,Meat,2023-10,30-10-2023,96.31196976,Central,1319,,
2057,Vegetables,Dairy,2023-10,30-10-2023,155.8431429,East,1639,,
2133,Bread,Meat,2023-10,30-10-2023,216.1575974,East,1705,,
2418,Eggs,Produce,2023-10,30-10-2023,111.501404,West,1785,,
2604,Eggs,Dairy,2023-10,30-10-2023,157.3792393,Central,1210,,
4010,Fruits,Grains,2023-10,30-10-2023,219.6612017,East,1378,,
4147,Bread,Produce,2023-10,30-10-2023,92.88585877,West,1475,,
4644,Fruits,Bakery,2023-10,30-10-2023,352.0038873,North,1836,,
206,Chicken,Produce,2023-10,31-10-2023,226.3358118,North,1241,,
323,Vegetables,Produce,2023-10,31-10-2023,22.34030133,South,1299,,
534,Chicken,Bakery,2023-10,31-10-2023,407.1341052,South,1523,,
801,Bread,Bakery,2023-10,31-10-2023,434.0337062,Central,1196,,
1012,Vegetables,Grains,2023-10,31-10-2023,257.9635279,South,1197,,
1264,Rice,Grains,2023-10,31-10-2023,166.5962991,East,1586,,
1540,Fruits,Dairy,2023-10,31-10-2023,105.8202526,West,1753,,
1580,Eggs,Produce,2023-10,31-10-2023,440.9181646,North,1341,,
1862,Chicken,Grains,2023-10,31-10-2023,151.5871079,East,1562,,
2222,Fruits,Grains,2023-10,31-10-2023,160.7166633,West,1076,,
2287,Rice,Meat,2023-10,31-10-2023,105.3742424,South,1930,,
2927,Milk,Dairy,2023-10,31-10-2023,57.02391832,Central,1367,,
3174,Bread,Produce,2023-10,31-10-2023,271.6985177,South,1111,,
3463,Chicken,Grains,2023-10,31-10-2023,135.8748247,South,1863,,
3994,Rice,Bakery,2023-10,31-10-2023,425.0503834,East,1557,,
4242,Milk,Bakery,2023-10,31-10-2023,15.73242666,East,1990,,
4454,Chicken,Dairy,2023-10,31-10-2023,360.9525122,East,1118,,
4603,Bread,Meat,2023-10,31-10-2023,202.0420082,North,1993,,
1446,Eggs,Bakery,2023-11,01-11-2023,380.6983061,East,1133,,
1483,Vegetables,Bakery,2023-11,01-11-2023,115.4738075,East,1880,,
1807,Chicken,Grains,2023-11,01-11-2023,290.0441901,North,1138,,
1835,Bread,Produce,2023-11,01-11-2023,493.8859533,North,1383,,
1881,Milk,Dairy,2023-11,01-11-2023,431.8438984,West,1329,,
2014,Bread,Grains,2023-11,01-11-2023,201.3690288,East,1890,,
3035,Fruits,Grains,2023-11,01-11-2023,196.2871405,West,1114,,
3149,Fruits,Dairy,2023-11,01-11-2023,157.1539238,Central,1346,,
3414,Milk,Meat,2023-11,01-11-2023,107.6417593,Central,1499,,
3707,Eggs,Bakery,2023-11,01-11-2023,230.6454315,South,1748,,
3899,Eggs,Dairy,2023-11,01-11-2023,380.0881929,North,1501,,
4017,Bread,Dairy,2023-11,01-11-2023,486.589895,Central,1401,,
311,Vegetables,Meat,2023-11,02-11-2023,239.3941916,East,1129,,
400,Vegetables,Bakery,2023-11,02-11-2023,9.065615706,South,1101,,
666,Bread,Bakery,2023-11,02-11-2023,177.3930426,West,1957,,
1059,Vegetables,Dairy,2023-11,02-11-2023,456.8383078,South,1159,,
1280,Vegetables,Grains,2023-11,02-11-2023,27.54333975,East,1250,,
1352,Chicken,Grains,2023-11,02-11-2023,424.8508528,East,1873,,
1573,Milk,Meat,2023-11,02-11-2023,312.5769279,South,1996,,
1906,Bread,Grains,2023-11,02-11-2023,496.8759221,South,1422,,
2503,Rice,Meat,2023-11,02-11-2023,216.0253526,East,1214,,
2902,Fruits,Meat,2023-11,02-11-2023,332.91034,South,1909,,
3083,Milk,Meat,2023-11,02-11-2023,117.5324358,Central,1120,,
3460,Chicken,Bakery,2023-11,02-11-2023,156.3024598,East,1328,,
4167,Rice,Bakery,2023-11,02-11-2023,124.4297387,South,1873,,
4437,Chicken,Meat,2023-11,02-11-2023,193.6121508,South,1476,,
4451,Rice,Bakery,2023-11,02-11-2023,434.8441052,Central,1896,,
4883,Fruits,Bakery,2023-11,02-11-2023,497.5331456,East,1013,,
4969,Fruits,Produce,2023-11,02-11-2023,151.9918964,West,1586,,
202,Milk,Produce,2023-11,03-11-2023,91.00519175,East,1419,,
217,Eggs,Produce,2023-11,03-11-2023,62.83724481,South,1794,,
337,Rice,Bakery,2023-11,03-11-2023,282.3497446,Central,1502,,
656,Milk,Produce,2023-11,03-11-2023,188.0501437,Central,1501,,
788,Rice,Meat,2023-11,03-11-2023,192.7606016,North,1583,,
855,Vegetables,Meat,2023-11,03-11-2023,297.8979677,West,1766,,
982,Rice,Bakery,2023-11,03-11-2023,323.0725417,South,1126,,
1207,Eggs,Bakery,2023-11,03-11-2023,65.30953967,South,1045,,
1277,Milk,Grains,2023-11,03-11-2023,310.9261382,South,1362,,
1286,Rice,Dairy,2023-11,03-11-2023,355.9462748,Central,1927,,
1692,Eggs,Grains,2023-11,03-11-2023,174.0582166,North,1478,,
1822,Bread,Produce,2023-11,03-11-2023,201.41507,Central,1244,,
2406,Milk,Dairy,2023-11,03-11-2023,153.0385929,Central,1479,,
2419,Rice,Meat,2023-11,03-11-2023,271.0322805,Central,1908,,
2792,Bread,Grains,2023-11,03-11-2023,421.7041311,Central,1018,,
2862,Milk,Meat,2023-11,03-11-2023,470.0536095,East,1929,,
3485,Fruits,Produce,2023-11,03-11-2023,156.7354038,South,1281,,
3682,Fruits,Bakery,2023-11,03-11-2023,284.4670218,South,1215,,
4503,Chicken,Produce,2023-11,03-11-2023,327.684738,North,1963,,
852,Eggs,Produce,2023-11,04-11-2023,235.7803167,West,1614,,
1149,Bread,Bakery,2023-11,04-11-2023,94.81982048,East,1512,,
1725,Rice,Bakery,2023-11,04-11-2023,290.4332235,Central,1288,,
1948,Bread,Meat,2023-11,04-11-2023,445.3918517,Central,1329,,
2590,Bread,Meat,2023-11,04-11-2023,225.7817979,South,1551,,
2654,Vegetables,Dairy,2023-11,04-11-2023,95.97445625,East,1981,,
3025,Fruits,Meat,2023-11,04-11-2023,119.0989103,Central,1733,,
3058,Bread,Produce,2023-11,04-11-2023,158.8781725,South,1957,,
3092,Eggs,Grains,2023-11,04-11-2023,134.0713261,East,1784,,
3380,Rice,Meat,2023-11,04-11-2023,407.5108897,Central,1958,,
3462,Chicken,Grains,2023-11,04-11-2023,256.3305451,South,1228,,
4731,Fruits,Grains,2023-11,04-11-2023,404.268763,West,1243,,
15,Eggs,Grains,2023-11,05-11-2023,388.4621025,West,1612,,
352,Rice,Bakery,2023-11,05-11-2023,288.0585092,West,1704,,
1236,Eggs,Meat,2023-11,05-11-2023,193.1889419,West,1366,,
2151,Rice,Meat,2023-11,05-11-2023,43.82420209,North,1376,,
2341,Fruits,Bakery,2023-11,05-11-2023,186.9958688,Central,1679,,
2673,Chicken,Produce,2023-11,05-11-2023,326.6642483,Central,1870,,
3110,Vegetables,Dairy,2023-11,05-11-2023,308.348846,East,1088,,
3201,Bread,Meat,2023-11,05-11-2023,19.12579197,West,1343,,
3377,Eggs,Grains,2023-11,05-11-2023,165.2108927,North,1634,,
3683,Milk,Dairy,2023-11,05-11-2023,362.7155552,Central,1898,,
4261,Rice,Dairy,2023-11,05-11-2023,381.7961826,North,1807,,
4879,Chicken,Bakery,2023-11,05-11-2023,228.3411075,East,1687,,
4907,Bread,Produce,2023-11,05-11-2023,251.1151287,South,1193,,
253,Rice,Bakery,2023-11,06-11-2023,138.6822613,South,1822,,
644,Rice,Grains,2023-11,06-11-2023,332.5994599,South,1544,,
934,Vegetables,Produce,2023-11,06-11-2023,499.5552551,South,1228,,
1222,Fruits,Produce,2023-11,06-11-2023,395.0773237,South,1539,,
1819,Bread,Bakery,2023-11,06-11-2023,314.914376,South,1313,,
2671,Chicken,Grains,2023-11,06-11-2023,245.527414,West,1094,,
2763,Milk,Grains,2023-11,06-11-2023,297.9153361,South,1610,,
3114,Milk,Grains,2023-11,06-11-2023,429.2304169,East,1013,,
3515,Bread,Meat,2023-11,06-11-2023,423.6658121,West,1998,,
3784,Bread,Produce,2023-11,06-11-2023,257.039246,South,1829,,
4140,Milk,Meat,2023-11,06-11-2023,48.16781126,Central,1544,,
4172,Chicken,Bakery,2023-11,06-11-2023,29.75970275,West,1057,,
4216,Eggs,Dairy,2023-11,06-11-2023,310.9194305,West,1044,,
4638,Vegetables,Grains,2023-11,06-11-2023,115.1361787,South,1121,,
4750,Milk,Dairy,2023-11,06-11-2023,362.7312116,South,1998,,
4838,Bread,Grains,2023-11,06-11-2023,492.2258124,East,1277,,
90,Eggs,Bakery,2023-11,07-11-2023,27.27832412,East,1104,,
169,Vegetables,Grains,2023-11,07-11-2023,128.4639773,North,1695,,
481,Eggs,Meat,2023-11,07-11-2023,54.68359559,West,1688,,
699,Vegetables,Produce,2023-11,07-11-2023,453.8219619,Central,1203,,
1347,Eggs,Bakery,2023-11,07-11-2023,188.289929,South,1809,,
1629,Fruits,Bakery,2023-11,07-11-2023,435.8393557,South,1516,,
2675,Fruits,Dairy,2023-11,07-11-2023,131.9052902,West,1559,,
2992,Chicken,Grains,2023-11,07-11-2023,281.8479798,South,1047,,
3469,Fruits,Meat,2023-11,07-11-2023,222.491925,West,1449,,
3668,Bread,Bakery,2023-11,07-11-2023,184.5808165,South,1589,,
3734,Bread,Produce,2023-11,07-11-2023,401.558924,West,1907,,
4266,Vegetables,Dairy,2023-11,07-11-2023,155.0908838,West,1333,,
4627,Milk,Produce,2023-11,07-11-2023,240.203119,North,1199,,
4780,Fruits,Grains,2023-11,07-11-2023,135.559536,North,1912,,
633,Milk,Grains,2023-11,08-11-2023,143.3797115,Central,1376,,
1023,Rice,Dairy,2023-11,08-11-2023,120.3895443,West,1391,,
1210,Chicken,Bakery,2023-11,08-11-2023,291.0359656,East,1517,,
1357,Rice,Bakery,2023-11,08-11-2023,255.6740383,Central,1183,,
1481,Bread,Produce,2023-11,08-11-2023,51.51626586,Central,1854,,
1521,Fruits,Bakery,2023-11,08-11-2023,148.4719107,West,1257,,
1587,Fruits,Meat,2023-11,08-11-2023,257.1740057,Central,1102,,
1691,Fruits,Grains,2023-11,08-11-2023,289.3485953,North,1313,,
2366,Milk,Dairy,2023-11,08-11-2023,188.3066875,East,1117,,
3440,Chicken,Meat,2023-11,08-11-2023,141.2954827,Central,1624,,
3735,Bread,Grains,2023-11,08-11-2023,176.8474402,North,1599,,
3790,Vegetables,Dairy,2023-11,08-11-2023,51.30377667,North,1470,,
3791,Vegetables,Dairy,2023-11,08-11-2023,266.5247959,South,1747,,
4500,Rice,Produce,2023-11,08-11-2023,66.26977291,East,1767,,
1432,Fruits,Bakery,2023-11,09-11-2023,167.8066264,West,1891,,
1486,Bread,Produce,2023-11,09-11-2023,232.4623989,Central,1296,,
1704,Vegetables,Bakery,2023-11,09-11-2023,63.4301692,South,1873,,
1762,Chicken,Bakery,2023-11,09-11-2023,317.0015472,East,1453,,
2254,Bread,Meat,2023-11,09-11-2023,495.2002231,North,1027,,
2747,Bread,Bakery,2023-11,09-11-2023,112.2362266,North,1595,,
3604,Rice,Dairy,2023-11,09-11-2023,41.67343876,East,1932,,
3859,Chicken,Dairy,2023-11,09-11-2023,335.5322944,Central,1840,,
4177,Chicken,Meat,2023-11,09-11-2023,107.2459907,Central,1882,,
4449,Fruits,Dairy,2023-11,09-11-2023,256.7568666,Central,1226,,
4492,Eggs,Grains,2023-11,09-11-2023,334.053509,South,1578,,
4556,Bread,Grains,2023-11,09-11-2023,235.1378173,East,1812,,
4921,Bread,Bakery,2023-11,09-11-2023,155.1422301,North,1508,,
207,Fruits,Bakery,2023-11,10-11-2023,234.1899005,West,1438,,
405,Chicken,Dairy,2023-11,10-11-2023,20.78943932,North,1846,,
1202,Chicken,Meat,2023-11,10-11-2023,5.563029764,West,1936,,
1411,Rice,Meat,2023-11,10-11-2023,21.07343605,Central,1444,,
1547,Bread,Produce,2023-11,10-11-2023,76.07660837,Central,1235,,
1926,Bread,Dairy,2023-11,10-11-2023,173.0676065,North,1313,,
2129,Rice,Bakery,2023-11,10-11-2023,100.2864848,Central,1612,,
2203,Milk,Bakery,2023-11,10-11-2023,7.86743399,Central,1333,,
3342,Fruits,Dairy,2023-11,10-11-2023,443.0623851,West,1209,,
3367,Milk,Grains,2023-11,10-11-2023,13.37595071,North,1020,,
3822,Fruits,Produce,2023-11,10-11-2023,271.91136,East,1556,,
12,Rice,Bakery,2023-11,11-11-2023,449.743614,North,1769,,
162,Chicken,Dairy,2023-11,11-11-2023,20.1422458,East,1788,,
568,Milk,Grains,2023-11,11-11-2023,251.2594467,North,1608,,
616,Milk,Bakery,2023-11,11-11-2023,316.035673,West,1377,,
1129,Eggs,Grains,2023-11,11-11-2023,271.2909414,West,1891,,
1225,Eggs,Meat,2023-11,11-11-2023,430.4144608,Central,1653,,
1679,Bread,Bakery,2023-11,11-11-2023,154.4421865,North,1408,,
1800,Milk,Meat,2023-11,11-11-2023,232.7755286,Central,1874,,
2579,Milk,Dairy,2023-11,11-11-2023,408.5179178,Central,1684,,
3258,Milk,Dairy,2023-11,11-11-2023,82.22478658,Central,1320,,
3835,Rice,Dairy,2023-11,11-11-2023,410.5486941,North,1827,,
4665,Rice,Meat,2023-11,11-11-2023,467.3593221,Central,1291,,
4937,Chicken,Produce,2023-11,11-11-2023,414.8500926,Central,1295,,
4961,Bread,Produce,2023-11,11-11-2023,445.4151255,East,1815,,
4962,Chicken,Meat,2023-11,11-11-2023,95.94183528,South,1312,,
4995,Rice,Grains,2023-11,11-11-2023,434.6564925,South,1823,,
301,Rice,Bakery,2023-11,12-11-2023,187.1660536,South,1959,,
448,Rice,Meat,2023-11,12-11-2023,491.1611563,North,1784,,
832,Chicken,Bakery,2023-11,12-11-2023,466.0937791,North,1096,,
990,Fruits,Grains,2023-11,12-11-2023,482.0982119,West,1821,,
1473,Vegetables,Dairy,2023-11,12-11-2023,434.094019,South,1170,,
1937,Chicken,Grains,2023-11,12-11-2023,67.55054712,North,1759,,
2424,Fruits,Grains,2023-11,12-11-2023,48.37196,Central,1792,,
2456,Chicken,Grains,2023-11,12-11-2023,402.1388086,Central,1197,,
2823,Fruits,Meat,2023-11,12-11-2023,450.8840275,South,1903,,
3467,Eggs,Dairy,2023-11,12-11-2023,193.2134437,East,1383,,
3877,Vegetables,Meat,2023-11,12-11-2023,474.1299638,North,1287,,
3918,Milk,Dairy,2023-11,12-11-2023,119.8186527,North,1124,,
